,Domain 0,Domain 1,Domain 2,Domain 3,Domain 4
252,64.1732283464567,,,,
253,63.77952755905512,,,,
254,63.77952755905512,,,,
255,63.58267716535433,,,,
256,63.77952755905512,,,,
257,63.976377952755904,,,,
258,63.77952755905512,,,,
259,63.77952755905512,,,,
260,63.976377952755904,,,,
261,64.1732283464567,,,,
262,63.976377952755904,,,,
263,63.38582677165354,,,,
264,63.38582677165354,,,,
265,62.79527559055118,,,,
266,62.99212598425197,,,,
267,63.18897637795276,,,,
268,63.38582677165354,,,,
269,63.18897637795276,,,,
270,63.38582677165354,,,,
271,63.38582677165354,,,,
272,63.18897637795276,,,,
273,62.99212598425197,,,,
274,63.38582677165354,,,,
275,62.99212598425197,,,,
276,62.99212598425197,,,,
277,63.18897637795276,,,,
278,63.18897637795276,,,,
279,63.38582677165354,,,,
280,63.58267716535433,,,,
281,63.77952755905512,,,,
282,63.58267716535433,,,,
283,63.58267716535433,,,,
284,63.58267716535433,,,,
285,63.58267716535433,,,,
286,63.77952755905512,,,,
287,63.77952755905512,,,,
288,63.58267716535433,,,,
289,63.58267716535433,,,,
290,63.58267716535433,,,,
291,63.58267716535433,,,,
292,63.77952755905512,,,,
293,63.976377952755904,,,,
294,63.77952755905512,,,,
295,63.77952755905512,,,,
296,63.77952755905512,,,,
297,63.77952755905512,,,,
298,63.77952755905512,,,,
299,63.77952755905512,,,,
300,64.1732283464567,,,,
301,63.976377952755904,,,,
302,64.37007874015748,,,,
303,64.37007874015748,,,,
304,64.1732283464567,,,,
305,64.37007874015748,,,,
306,63.976377952755904,,,,
307,63.976377952755904,,,,
308,63.976377952755904,,,,
309,63.77952755905512,,,,
310,63.77952755905512,,,,
311,63.976377952755904,,,,
312,63.976377952755904,,,,
313,63.976377952755904,,,,
314,63.976377952755904,,,,
315,63.976377952755904,,,,
316,64.1732283464567,,,,
317,64.37007874015748,,,,
318,64.1732283464567,,,,
319,64.1732283464567,,,,
320,64.1732283464567,,,,
321,64.37007874015748,,,,
322,64.37007874015748,,,,
323,64.37007874015748,,,,
324,64.37007874015748,,,,
325,64.37007874015748,,,,
326,64.37007874015748,,,,
327,64.37007874015748,,,,
328,64.37007874015748,,,,
329,64.1732283464567,,,,
330,64.1732283464567,,,,
331,64.1732283464567,,,,
332,63.976377952755904,,,,
333,63.976377952755904,,,,
334,63.976377952755904,,,,
335,63.976377952755904,,,,
336,63.976377952755904,,,,
337,63.976377952755904,,,,
338,63.976377952755904,,,,
339,63.77952755905512,,,,
340,63.77952755905512,,,,
341,63.976377952755904,,,,
342,63.976377952755904,,,,
343,63.58267716535433,,,,
344,63.77952755905512,,,,
345,63.976377952755904,,,,
346,63.77952755905512,,,,
347,63.77952755905512,,,,
348,63.77952755905512,,,,
349,63.77952755905512,,,,
350,63.77952755905512,,,,
351,63.77952755905512,,,,
352,63.77952755905512,,,,
353,63.77952755905512,,,,
354,63.976377952755904,,,,
355,63.77952755905512,,,,
356,63.58267716535433,,,,
357,63.77952755905512,,,,
358,63.976377952755904,,,,
359,63.77952755905512,,,,
360,63.77952755905512,,,,
361,63.976377952755904,,,,
362,63.77952755905512,,,,
363,63.976377952755904,,,,
364,63.77952755905512,,,,
365,63.77952755905512,,,,
366,63.77952755905512,,,,
367,64.1732283464567,,,,
368,64.1732283464567,,,,
369,64.1732283464567,,,,
370,63.976377952755904,,,,
371,64.37007874015748,,,,
372,64.37007874015748,,,,
373,64.37007874015748,,,,
374,64.37007874015748,,,,
375,64.37007874015748,,,,
376,64.37007874015748,,,,
377,64.37007874015748,,,,
378,64.37007874015748,,,,
379,64.37007874015748,,,,
380,64.37007874015748,,,,
381,64.56692913385827,,,,
382,64.56692913385827,,,,
383,64.37007874015748,,,,
384,64.37007874015748,,,,
385,64.37007874015748,,,,
386,64.37007874015748,,,,
387,64.37007874015748,,,,
388,64.56692913385827,,,,
389,64.56692913385827,,,,
390,64.56692913385827,,,,
391,64.56692913385827,,,,
392,64.76377952755905,,,,
393,64.76377952755905,,,,
394,64.76377952755905,,,,
395,64.76377952755905,,,,
396,64.76377952755905,,,,
397,64.56692913385827,,,,
398,64.56692913385827,,,,
399,64.76377952755905,,,,
400,64.56692913385827,,,,
401,64.37007874015748,,,,
402,64.56692913385827,,,,
403,64.56692913385827,,,,
404,64.56692913385827,,,,
405,64.56692913385827,,,,
406,64.37007874015748,,,,
407,64.37007874015748,,,,
408,64.37007874015748,,,,
409,64.37007874015748,,,,
410,64.37007874015748,,,,
411,64.37007874015748,,,,
412,64.37007874015748,,,,
413,64.37007874015748,,,,
414,64.37007874015748,,,,
415,64.37007874015748,,,,
416,64.37007874015748,,,,
417,64.37007874015748,,,,
418,64.37007874015748,,,,
419,64.56692913385827,,,,
420,64.56692913385827,,,,
421,64.56692913385827,,,,
422,64.56692913385827,,,,
423,64.56692913385827,,,,
424,64.56692913385827,,,,
425,64.56692913385827,,,,
426,64.56692913385827,,,,
427,64.56692913385827,,,,
428,64.96062992125984,,,,
429,64.96062992125984,,,,
430,64.56692913385827,,,,
431,64.76377952755905,,,,
432,64.56692913385827,,,,
433,64.56692913385827,,,,
434,64.37007874015748,,,,
435,64.76377952755905,,,,
436,64.37007874015748,,,,
437,64.56692913385827,,,,
438,64.56692913385827,,,,
439,64.76377952755905,,,,
440,64.96062992125984,,,,
441,64.96062992125984,,,,
442,64.96062992125984,,,,
443,64.96062992125984,,,,
444,64.96062992125984,,,,
445,65.15748031496064,,,,
446,65.15748031496064,,,,
447,64.96062992125984,,,,
448,65.35433070866142,,,,
449,65.15748031496064,,,,
450,64.96062992125984,,,,
451,65.35433070866142,,,,
452,64.96062992125984,,,,
453,65.15748031496064,,,,
454,65.15748031496064,,,,
455,65.15748031496064,,,,
456,64.96062992125984,,,,
457,64.96062992125984,,,,
458,64.96062992125984,,,,
459,65.35433070866142,,,,
460,65.35433070866142,,,,
461,64.96062992125984,,,,
462,64.96062992125984,,,,
463,65.15748031496064,,,,
464,64.96062992125984,,,,
465,64.96062992125984,,,,
466,65.15748031496064,,,,
467,65.35433070866142,,,,
468,65.35433070866142,,,,
469,65.35433070866142,,,,
470,65.35433070866142,,,,
471,65.55118110236221,,,,
472,65.74803149606299,,,,
473,65.74803149606299,,,,
474,65.74803149606299,,,,
475,65.94488188976378,,,,
476,65.74803149606299,,,,
477,65.94488188976378,,,,
478,65.55118110236221,,,,
479,66.14173228346456,,,,
480,65.94488188976378,,,,
481,65.94488188976378,,,,
482,65.55118110236221,,,,
483,65.74803149606299,,,,
484,65.15748031496064,,,,
485,64.96062992125984,,,,
486,65.35433070866142,,,,
487,65.35433070866142,,,,
488,65.55118110236221,,,,
489,65.55118110236221,,,,
490,65.74803149606299,,,,
491,65.74803149606299,,,,
492,65.74803149606299,,,,
493,65.74803149606299,,,,
494,65.74803149606299,,,,
495,65.94488188976378,,,,
496,65.94488188976378,,,,
497,65.74803149606299,,,,
498,65.35433070866142,,,,
499,65.35433070866142,,,,
500,64.76377952755905,57.615894039735096,,,
501,65.15748031496064,56.73289183222958,,,
502,65.15748031496064,56.95364238410596,,,
503,65.15748031496064,56.95364238410596,,,
504,64.96062992125984,56.5121412803532,,,
505,64.96062992125984,56.07064017660044,,,
506,64.96062992125984,56.07064017660044,,,
507,65.15748031496064,56.73289183222958,,,
508,64.96062992125984,56.73289183222958,,,
509,64.96062992125984,56.5121412803532,,,
510,64.96062992125984,56.29139072847682,,,
511,64.76377952755905,56.5121412803532,,,
512,64.56692913385827,56.95364238410596,,,
513,63.58267716535433,57.17439293598234,,,
514,63.77952755905512,57.17439293598234,,,
515,63.38582677165354,56.95364238410596,,,
516,63.58267716535433,57.17439293598234,,,
517,63.38582677165354,57.39514348785872,,,
518,63.58267716535433,57.39514348785872,,,
519,63.77952755905512,57.17439293598234,,,
520,63.58267716535433,57.39514348785872,,,
521,63.58267716535433,57.39514348785872,,,
522,63.58267716535433,57.615894039735096,,,
523,63.38582677165354,57.615894039735096,,,
524,63.18897637795276,57.615894039735096,,,
525,63.38582677165354,57.39514348785872,,,
526,63.38582677165354,57.39514348785872,,,
527,62.99212598425197,57.615894039735096,,,
528,63.18897637795276,57.39514348785872,,,
529,63.18897637795276,57.39514348785872,,,
530,62.99212598425197,57.17439293598234,,,
531,62.99212598425197,57.39514348785872,,,
532,63.18897637795276,57.39514348785872,,,
533,63.18897637795276,57.615894039735096,,,
534,63.18897637795276,57.83664459161148,,,
535,63.18897637795276,57.83664459161148,,,
536,63.18897637795276,58.05739514348786,,,
537,63.18897637795276,58.05739514348786,,,
538,62.79527559055118,58.498896247240616,,,
539,62.79527559055118,57.83664459161148,,,
540,62.79527559055118,58.05739514348786,,,
541,62.99212598425197,58.05739514348786,,,
542,62.99212598425197,57.83664459161148,,,
543,62.99212598425197,58.05739514348786,,,
544,62.99212598425197,58.05739514348786,,,
545,62.99212598425197,58.27814569536424,,,
546,63.18897637795276,58.27814569536424,,,
547,63.18897637795276,58.05739514348786,,,
548,62.59842519685039,58.05739514348786,,,
549,62.99212598425197,58.27814569536424,,,
550,62.99212598425197,58.05739514348786,,,
551,62.79527559055118,58.27814569536424,,,
552,62.79527559055118,58.27814569536424,,,
553,62.79527559055118,58.05739514348786,,,
554,62.79527559055118,58.27814569536424,,,
555,62.99212598425197,58.27814569536424,,,
556,62.99212598425197,58.27814569536424,,,
557,62.99212598425197,58.27814569536424,,,
558,62.59842519685039,58.27814569536424,,,
559,62.79527559055118,58.27814569536424,,,
560,62.79527559055118,58.27814569536424,,,
561,62.99212598425197,58.27814569536424,,,
562,62.99212598425197,58.27814569536424,,,
563,62.59842519685039,58.498896247240616,,,
564,62.99212598425197,58.498896247240616,,,
565,62.79527559055118,58.498896247240616,,,
566,62.99212598425197,58.27814569536424,,,
567,62.79527559055118,58.498896247240616,,,
568,62.59842519685039,58.498896247240616,,,
569,62.79527559055118,58.498896247240616,,,
570,62.40157480314961,58.27814569536424,,,
571,62.40157480314961,58.27814569536424,,,
572,62.20472440944882,58.27814569536424,,,
573,62.20472440944882,58.27814569536424,,,
574,62.40157480314961,58.05739514348786,,,
575,62.20472440944882,58.05739514348786,,,
576,61.81102362204725,58.05739514348786,,,
577,62.00787401574803,58.05739514348786,,,
578,61.81102362204725,58.05739514348786,,,
579,62.00787401574803,58.05739514348786,,,
580,62.00787401574803,58.05739514348786,,,
581,62.00787401574803,58.05739514348786,,,
582,61.41732283464567,58.05739514348786,,,
583,61.61417322834646,57.83664459161148,,,
584,62.00787401574803,57.83664459161148,,,
585,61.81102362204725,57.615894039735096,,,
586,62.20472440944882,57.83664459161148,,,
587,62.20472440944882,57.83664459161148,,,
588,62.00787401574803,57.83664459161148,,,
589,61.81102362204725,57.83664459161148,,,
590,61.61417322834646,57.83664459161148,,,
591,61.61417322834646,57.83664459161148,,,
592,61.61417322834646,57.83664459161148,,,
593,61.61417322834646,57.83664459161148,,,
594,61.61417322834646,57.83664459161148,,,
595,61.61417322834646,57.83664459161148,,,
596,61.41732283464567,57.83664459161148,,,
597,61.61417322834646,57.83664459161148,,,
598,61.41732283464567,57.83664459161148,,,
599,61.61417322834646,57.83664459161148,,,
600,61.61417322834646,57.83664459161148,,,
601,61.61417322834646,57.615894039735096,,,
602,61.81102362204725,57.83664459161148,,,
603,61.81102362204725,57.83664459161148,,,
604,61.81102362204725,57.83664459161148,,,
605,62.00787401574803,57.83664459161148,,,
606,61.81102362204725,57.615894039735096,,,
607,61.61417322834646,57.83664459161148,,,
608,61.81102362204725,57.615894039735096,,,
609,61.81102362204725,57.83664459161148,,,
610,61.61417322834646,58.05739514348786,,,
611,61.81102362204725,58.05739514348786,,,
612,61.81102362204725,58.05739514348786,,,
613,61.81102362204725,58.05739514348786,,,
614,62.20472440944882,57.83664459161148,,,
615,62.20472440944882,57.83664459161148,,,
616,62.40157480314961,57.83664459161148,,,
617,62.20472440944882,57.83664459161148,,,
618,62.40157480314961,57.83664459161148,,,
619,62.40157480314961,57.83664459161148,,,
620,62.40157480314961,57.83664459161148,,,
621,62.40157480314961,57.83664459161148,,,
622,62.40157480314961,57.83664459161148,,,
623,62.20472440944882,57.83664459161148,,,
624,62.20472440944882,57.83664459161148,,,
625,62.20472440944882,57.83664459161148,,,
626,62.00787401574803,57.83664459161148,,,
627,61.81102362204725,57.83664459161148,,,
628,62.00787401574803,57.83664459161148,,,
629,62.40157480314961,57.83664459161148,,,
630,62.40157480314961,57.83664459161148,,,
631,62.40157480314961,57.83664459161148,,,
632,62.40157480314961,57.83664459161148,,,
633,62.00787401574803,57.83664459161148,,,
634,61.81102362204725,57.83664459161148,,,
635,61.81102362204725,58.05739514348786,,,
636,62.00787401574803,57.83664459161148,,,
637,62.00787401574803,58.05739514348786,,,
638,62.00787401574803,58.27814569536424,,,
639,61.81102362204725,57.83664459161148,,,
640,62.00787401574803,57.83664459161148,,,
641,61.81102362204725,57.83664459161148,,,
642,62.00787401574803,57.83664459161148,,,
643,62.20472440944882,57.83664459161148,,,
644,62.00787401574803,58.05739514348786,,,
645,62.00787401574803,57.83664459161148,,,
646,62.20472440944882,58.05739514348786,,,
647,62.00787401574803,58.05739514348786,,,
648,62.00787401574803,58.05739514348786,,,
649,62.00787401574803,58.05739514348786,,,
650,62.20472440944882,58.05739514348786,,,
651,62.20472440944882,57.83664459161148,,,
652,62.00787401574803,57.83664459161148,,,
653,62.20472440944882,58.05739514348786,,,
654,62.00787401574803,57.83664459161148,,,
655,62.40157480314961,58.27814569536424,,,
656,62.40157480314961,58.27814569536424,,,
657,62.40157480314961,58.05739514348786,,,
658,62.59842519685039,58.27814569536424,,,
659,62.40157480314961,58.05739514348786,,,
660,62.59842519685039,58.05739514348786,,,
661,62.40157480314961,57.83664459161148,,,
662,62.40157480314961,57.83664459161148,,,
663,62.79527559055118,58.05739514348786,,,
664,62.99212598425197,58.05739514348786,,,
665,62.99212598425197,57.615894039735096,,,
666,62.99212598425197,57.83664459161148,,,
667,62.99212598425197,57.83664459161148,,,
668,62.99212598425197,57.83664459161148,,,
669,62.99212598425197,58.05739514348786,,,
670,62.99212598425197,58.05739514348786,,,
671,62.99212598425197,58.05739514348786,,,
672,62.59842519685039,57.83664459161148,,,
673,62.40157480314961,57.83664459161148,,,
674,62.79527559055118,58.05739514348786,,,
675,62.20472440944882,58.05739514348786,,,
676,62.20472440944882,57.83664459161148,,,
677,62.59842519685039,57.615894039735096,,,
678,62.59842519685039,57.83664459161148,,,
679,62.59842519685039,57.83664459161148,,,
680,62.79527559055118,57.83664459161148,,,
681,62.40157480314961,58.05739514348786,,,
682,62.59842519685039,58.05739514348786,,,
683,62.79527559055118,58.05739514348786,,,
684,62.79527559055118,58.05739514348786,,,
685,62.79527559055118,58.05739514348786,,,
686,62.79527559055118,58.05739514348786,,,
687,62.59842519685039,58.05739514348786,,,
688,62.79527559055118,58.05739514348786,,,
689,62.79527559055118,58.05739514348786,,,
690,62.79527559055118,58.05739514348786,,,
691,62.79527559055118,58.05739514348786,,,
692,62.59842519685039,58.05739514348786,,,
693,62.99212598425197,58.05739514348786,,,
694,62.79527559055118,58.05739514348786,,,
695,62.99212598425197,57.83664459161148,,,
696,62.99212598425197,57.83664459161148,,,
697,62.79527559055118,57.83664459161148,,,
698,62.59842519685039,57.83664459161148,,,
699,62.59842519685039,57.83664459161148,,,
700,62.59842519685039,57.83664459161148,,,
701,62.59842519685039,57.83664459161148,,,
702,62.59842519685039,57.83664459161148,,,
703,62.59842519685039,57.83664459161148,,,
704,62.79527559055118,58.05739514348786,,,
705,62.99212598425197,57.83664459161148,,,
706,62.99212598425197,58.05739514348786,,,
707,62.79527559055118,58.05739514348786,,,
708,62.20472440944882,58.05739514348786,,,
709,62.40157480314961,58.05739514348786,,,
710,62.40157480314961,58.05739514348786,,,
711,62.40157480314961,58.05739514348786,,,
712,62.40157480314961,57.83664459161148,,,
713,62.40157480314961,57.83664459161148,,,
714,62.59842519685039,58.05739514348786,,,
715,62.59842519685039,58.05739514348786,,,
716,62.59842519685039,58.05739514348786,,,
717,62.59842519685039,58.05739514348786,,,
718,62.59842519685039,58.05739514348786,,,
719,62.59842519685039,58.05739514348786,,,
720,62.59842519685039,58.05739514348786,,,
721,62.40157480314961,58.05739514348786,,,
722,62.79527559055118,58.05739514348786,,,
723,62.79527559055118,57.83664459161148,,,
724,62.79527559055118,57.83664459161148,,,
725,62.40157480314961,57.83664459161148,,,
726,62.59842519685039,58.05739514348786,,,
727,62.59842519685039,58.27814569536424,,,
728,62.59842519685039,58.27814569536424,,,
729,62.59842519685039,58.27814569536424,,,
730,62.40157480314961,58.27814569536424,,,
731,62.59842519685039,58.05739514348786,,,
732,62.20472440944882,58.27814569536424,,,
733,62.40157480314961,58.27814569536424,,,
734,62.20472440944882,58.27814569536424,,,
735,62.40157480314961,58.27814569536424,,,
736,62.59842519685039,58.27814569536424,,,
737,62.40157480314961,58.27814569536424,,,
738,62.59842519685039,58.27814569536424,,,
739,62.40157480314961,58.27814569536424,,,
740,62.20472440944882,58.27814569536424,,,
741,62.59842519685039,58.27814569536424,,,
742,62.79527559055118,58.27814569536424,,,
743,62.59842519685039,58.27814569536424,,,
744,62.40157480314961,58.05739514348786,,,
745,62.59842519685039,58.05739514348786,,,
746,62.59842519685039,58.05739514348786,,,
747,62.59842519685039,58.05739514348786,,,
748,62.40157480314961,57.83664459161148,,,
749,62.40157480314961,58.05739514348786,,,
750,62.40157480314961,58.05739514348786,,,
751,62.79527559055118,58.05739514348786,,,
752,62.59842519685039,58.05739514348786,,,
753,62.40157480314961,58.05739514348786,,,
754,62.40157480314961,58.05739514348786,,,
755,62.59842519685039,58.05739514348786,,,
756,62.59842519685039,58.05739514348786,,,
757,62.59842519685039,58.05739514348786,,,
758,62.79527559055118,58.05739514348786,,,
759,62.59842519685039,58.27814569536424,,,
760,62.99212598425197,58.05739514348786,,,
761,62.79527559055118,58.05739514348786,,,
762,62.59842519685039,58.05739514348786,,,
763,62.79527559055118,58.05739514348786,,,
764,62.99212598425197,58.27814569536424,,,
765,62.79527559055118,58.05739514348786,,,
766,62.40157480314961,58.05739514348786,,,
767,62.20472440944882,58.05739514348786,,,
768,62.40157480314961,57.83664459161148,,,
769,62.59842519685039,57.83664459161148,,,
770,62.59842519685039,58.05739514348786,,,
771,62.20472440944882,58.05739514348786,,,
772,62.20472440944882,58.05739514348786,,,
773,62.20472440944882,58.27814569536424,,,
774,62.00787401574803,58.27814569536424,,,
775,62.00787401574803,58.27814569536424,,,
776,62.00787401574803,58.05739514348786,,,
777,61.81102362204725,58.27814569536424,,,
778,61.81102362204725,58.27814569536424,,,
779,61.81102362204725,58.27814569536424,,,
780,62.00787401574803,58.27814569536424,,,
781,62.00787401574803,58.498896247240616,,,
782,62.20472440944882,58.27814569536424,,,
783,62.20472440944882,58.719646799117,,,
784,62.20472440944882,58.498896247240616,,,
785,62.20472440944882,58.719646799117,,,
786,62.40157480314961,58.719646799117,,,
787,62.59842519685039,58.27814569536424,,,
788,62.59842519685039,58.719646799117,,,
789,62.59842519685039,58.719646799117,,,
790,62.59842519685039,58.27814569536424,,,
791,62.59842519685039,58.27814569536424,,,
792,62.59842519685039,58.498896247240616,,,
793,62.59842519685039,58.498896247240616,,,
794,62.20472440944882,58.498896247240616,,,
795,62.40157480314961,58.05739514348786,,,
796,62.40157480314961,58.27814569536424,,,
797,62.20472440944882,58.498896247240616,,,
798,62.20472440944882,58.498896247240616,,,
799,62.20472440944882,58.498896247240616,,,
800,62.00787401574803,58.498896247240616,,,
801,62.00787401574803,58.719646799117,,,
802,61.61417322834646,58.27814569536424,,,
803,61.81102362204725,58.27814569536424,,,
804,61.61417322834646,57.83664459161148,,,
805,61.81102362204725,58.05739514348786,,,
806,61.81102362204725,58.27814569536424,,,
807,61.81102362204725,58.498896247240616,,,
808,61.81102362204725,58.27814569536424,,,
809,61.81102362204725,58.498896247240616,,,
810,61.61417322834646,58.719646799117,,,
811,61.61417322834646,58.498896247240616,,,
812,61.61417322834646,58.498896247240616,,,
813,61.61417322834646,58.498896247240616,,,
814,61.61417322834646,58.498896247240616,,,
815,61.61417322834646,58.498896247240616,,,
816,61.61417322834646,58.05739514348786,,,
817,61.61417322834646,57.83664459161148,,,
818,61.81102362204725,57.83664459161148,,,
819,61.61417322834646,58.05739514348786,,,
820,61.81102362204725,57.615894039735096,,,
821,61.81102362204725,58.05739514348786,,,
822,61.81102362204725,57.83664459161148,,,
823,62.00787401574803,57.83664459161148,,,
824,61.81102362204725,57.83664459161148,,,
825,61.81102362204725,57.83664459161148,,,
826,61.81102362204725,58.05739514348786,,,
827,61.81102362204725,58.05739514348786,,,
828,61.81102362204725,57.615894039735096,,,
