,Domain 0,Domain 1,Domain 2,Domain 3
847,29.393939393939394,54.16666666666666,,
848,29.393939393939394,54.16666666666666,,
849,29.393939393939394,54.16666666666666,,
850,29.393939393939394,54.16666666666666,,
851,29.696969696969692,54.16666666666666,,
852,29.696969696969692,54.16666666666666,,
853,29.696969696969692,54.16666666666666,,
854,29.696969696969692,54.16666666666666,,
855,29.696969696969692,54.16666666666666,,
856,29.696969696969692,54.16666666666666,,
857,29.696969696969692,54.16666666666666,,
858,29.696969696969692,54.16666666666666,,
859,29.393939393939394,54.16666666666666,,
860,29.393939393939394,54.16666666666666,,
861,29.393939393939394,54.16666666666666,,
862,29.393939393939394,54.16666666666666,,
863,29.393939393939394,54.16666666666666,,
864,29.393939393939394,54.16666666666666,,
865,29.393939393939394,54.16666666666666,,
866,29.393939393939394,54.16666666666666,,
867,29.696969696969692,54.16666666666666,,
868,30.0,54.16666666666666,,
869,29.696969696969692,54.16666666666666,,
870,29.696969696969692,54.16666666666666,,
871,29.696969696969692,54.16666666666666,,
872,29.696969696969692,54.16666666666666,,
873,29.696969696969692,54.16666666666666,,
874,29.696969696969692,54.16666666666666,,
875,29.696969696969692,54.16666666666666,,
876,29.696969696969692,53.645833333333336,,
877,29.696969696969692,53.645833333333336,,
878,29.696969696969692,53.645833333333336,,
879,29.696969696969692,53.645833333333336,,
880,29.696969696969692,53.645833333333336,,
881,29.696969696969692,53.645833333333336,,
882,29.696969696969692,53.645833333333336,,
883,30.0,53.645833333333336,,
884,30.0,53.645833333333336,,
885,30.0,53.645833333333336,,
886,30.0,54.16666666666666,,
887,30.0,53.645833333333336,,
888,30.0,53.645833333333336,,
889,30.303030303030305,54.16666666666666,,
890,30.0,53.645833333333336,,
891,29.696969696969692,53.645833333333336,,
892,29.696969696969692,53.645833333333336,,
893,30.0,53.645833333333336,,
894,29.696969696969692,53.645833333333336,,
895,29.696969696969692,53.645833333333336,,
896,29.696969696969692,53.645833333333336,,
897,29.696969696969692,53.645833333333336,,
