,Domain 0,Domain 1,Domain 2,Domain 3
322,91.8181818181818,,,
323,91.8181818181818,,,
324,91.8181818181818,,,
325,91.8181818181818,,,
326,91.8181818181818,,,
327,91.8181818181818,,,
328,91.8181818181818,,,
329,91.8181818181818,,,
330,91.8181818181818,,,
331,91.8181818181818,,,
332,91.8181818181818,,,
333,91.8181818181818,,,
334,91.8181818181818,,,
335,91.8181818181818,,,
336,91.8181818181818,,,
337,91.8181818181818,,,
338,91.8181818181818,,,
339,91.8181818181818,,,
340,91.8181818181818,,,
341,91.8181818181818,,,
342,91.8181818181818,,,
343,91.8181818181818,,,
344,91.8181818181818,,,
345,91.8181818181818,,,
346,91.51515151515152,,,
347,91.51515151515152,,,
348,91.8181818181818,,,
349,91.51515151515152,,,
350,91.8181818181818,,,
351,91.8181818181818,,,
352,91.8181818181818,,,
353,91.8181818181818,,,
354,91.8181818181818,,,
355,91.8181818181818,,,
356,91.8181818181818,,,
357,91.8181818181818,,,
358,91.8181818181818,,,
359,91.8181818181818,,,
360,91.8181818181818,,,
361,91.8181818181818,,,
362,91.8181818181818,,,
363,91.8181818181818,,,
364,91.8181818181818,,,
365,91.8181818181818,,,
366,91.8181818181818,,,
367,91.8181818181818,,,
368,91.8181818181818,,,
369,91.8181818181818,,,
370,91.8181818181818,,,
371,91.8181818181818,,,
372,91.8181818181818,,,
373,91.8181818181818,,,
374,91.8181818181818,,,
375,91.8181818181818,,,
376,91.8181818181818,,,
377,91.8181818181818,,,
378,91.8181818181818,,,
379,91.8181818181818,,,
380,91.8181818181818,,,
381,91.8181818181818,,,
382,91.8181818181818,,,
383,91.8181818181818,,,
384,91.8181818181818,,,
385,91.8181818181818,,,
386,91.8181818181818,,,
387,91.8181818181818,,,
388,91.8181818181818,,,
389,91.8181818181818,,,
390,91.8181818181818,,,
391,91.8181818181818,,,
392,91.8181818181818,,,
393,91.8181818181818,,,
394,91.8181818181818,,,
395,91.8181818181818,,,
396,91.8181818181818,,,
397,91.8181818181818,,,
398,91.8181818181818,,,
399,91.8181818181818,,,
400,91.8181818181818,,,
401,91.8181818181818,,,
402,91.8181818181818,,,
403,91.8181818181818,,,
404,91.8181818181818,,,
405,91.8181818181818,,,
406,91.8181818181818,,,
407,91.8181818181818,,,
408,91.8181818181818,,,
409,91.8181818181818,,,
410,91.8181818181818,,,
411,91.8181818181818,,,
412,91.8181818181818,,,
413,91.51515151515152,,,
414,91.8181818181818,,,
415,91.8181818181818,,,
416,91.8181818181818,,,
417,91.8181818181818,,,
418,91.8181818181818,,,
419,91.8181818181818,,,
420,91.8181818181818,,,
421,91.8181818181818,,,
422,91.8181818181818,,,
423,91.8181818181818,,,
424,91.8181818181818,,,
425,91.8181818181818,,,
426,91.8181818181818,,,
427,91.8181818181818,,,
428,91.8181818181818,,,
429,91.8181818181818,,,
430,91.8181818181818,,,
431,91.8181818181818,,,
432,91.8181818181818,,,
433,91.8181818181818,,,
434,91.8181818181818,,,
435,91.8181818181818,,,
436,91.8181818181818,,,
437,91.8181818181818,,,
438,91.8181818181818,,,
439,91.8181818181818,,,
440,91.8181818181818,,,
441,91.8181818181818,,,
442,91.8181818181818,,,
443,91.8181818181818,,,
444,91.8181818181818,,,
445,91.8181818181818,,,
446,91.8181818181818,,,
447,91.8181818181818,,,
448,91.8181818181818,,,
449,91.8181818181818,,,
450,91.8181818181818,,,
451,91.8181818181818,,,
452,91.8181818181818,,,
453,91.8181818181818,,,
454,91.8181818181818,,,
455,91.8181818181818,,,
456,91.8181818181818,,,
457,91.8181818181818,,,
458,91.8181818181818,,,
459,91.8181818181818,,,
460,91.8181818181818,,,
461,91.8181818181818,,,
462,91.8181818181818,,,
463,91.8181818181818,,,
464,91.8181818181818,,,
465,91.8181818181818,,,
466,91.8181818181818,,,
467,91.8181818181818,,,
468,91.8181818181818,,,
469,91.8181818181818,,,
470,91.8181818181818,,,
471,91.8181818181818,,,
472,91.8181818181818,,,
473,91.8181818181818,,,
474,91.8181818181818,,,
475,91.8181818181818,,,
476,91.8181818181818,,,
477,91.8181818181818,,,
478,91.8181818181818,,,
479,91.51515151515152,,,
480,91.51515151515152,,,
481,91.51515151515152,,,
482,91.51515151515152,,,
483,91.51515151515152,,,
484,91.51515151515152,,,
485,91.51515151515152,,,
486,91.51515151515152,,,
487,91.51515151515152,,,
488,91.51515151515152,,,
489,91.51515151515152,,,
490,91.51515151515152,,,
491,91.51515151515152,,,
492,91.51515151515152,,,
493,91.51515151515152,,,
494,91.51515151515152,,,
495,91.51515151515152,,,
496,91.51515151515152,,,
497,91.51515151515152,,,
498,91.51515151515152,,,
499,91.51515151515152,,,
500,91.21212121212122,95.83333333333331,,
501,91.21212121212122,95.83333333333331,,
502,91.21212121212122,95.83333333333331,,
503,90.9090909090909,95.83333333333331,,
504,90.3030303030303,95.83333333333331,,
505,90.3030303030303,95.3125,,
506,90.3030303030303,95.3125,,
507,90.0,95.3125,,
508,89.6969696969697,95.3125,,
509,89.6969696969697,95.3125,,
510,89.0909090909091,95.3125,,
511,89.0909090909091,95.3125,,
512,89.0909090909091,94.79166666666669,,
513,88.48484848484848,94.79166666666669,,
514,87.87878787878788,94.79166666666669,,
515,86.96969696969697,94.79166666666669,,
516,86.66666666666667,94.79166666666669,,
517,86.66666666666667,94.27083333333331,,
518,86.66666666666667,94.27083333333331,,
519,86.06060606060606,94.27083333333331,,
520,86.06060606060606,93.22916666666669,,
521,86.06060606060606,92.70833333333331,,
522,85.75757575757575,92.70833333333331,,
523,85.75757575757575,91.66666666666669,,
524,84.54545454545455,91.66666666666669,,
525,84.54545454545455,90.625,,
526,84.54545454545455,90.10416666666669,,
527,83.93939393939394,90.10416666666669,,
528,82.72727272727273,90.10416666666669,,
529,82.72727272727273,90.10416666666669,,
530,81.81818181818181,90.10416666666669,,
531,80.9090909090909,89.58333333333333,,
532,80.60606060606061,87.5,,
533,80.60606060606061,86.97916666666667,,
534,80.0,86.97916666666667,,
535,80.0,86.45833333333333,,
536,79.0909090909091,85.9375,,
537,78.78787878787878,85.9375,,
538,78.48484848484848,85.9375,,
539,77.57575757575758,85.9375,,
540,77.27272727272727,85.41666666666667,,
541,76.96969696969697,84.89583333333333,,
542,76.36363636363636,84.89583333333333,,
543,76.06060606060606,84.89583333333333,,
544,76.06060606060606,84.89583333333333,,
545,75.75757575757575,84.89583333333333,,
546,75.75757575757575,84.89583333333333,,
547,75.15151515151516,84.89583333333333,,
548,73.63636363636364,83.85416666666667,,
549,73.03030303030303,83.85416666666667,,
550,73.63636363636364,83.33333333333333,,
551,73.63636363636364,83.33333333333333,,
552,73.03030303030303,82.8125,,
553,73.03030303030303,82.8125,,
554,72.72727272727273,82.29166666666667,,
555,72.72727272727273,82.29166666666667,,
556,72.72727272727273,82.29166666666667,,
557,72.12121212121212,82.29166666666667,,
558,72.12121212121212,82.29166666666667,,
559,72.12121212121212,82.29166666666667,,
560,72.12121212121212,82.29166666666667,,
561,71.51515151515152,82.29166666666667,,
562,71.21212121212122,82.29166666666667,,
563,71.21212121212122,82.29166666666667,,
564,71.21212121212122,81.77083333333333,,
565,70.9090909090909,81.77083333333333,,
566,70.9090909090909,81.77083333333333,,
567,70.60606060606061,81.77083333333333,,
568,70.0,81.77083333333333,,
569,69.6969696969697,81.77083333333333,,
570,70.0,81.77083333333333,,
571,69.39393939393939,81.25,,
572,68.48484848484848,81.25,,
573,68.18181818181819,81.25,,
574,68.18181818181819,81.25,,
575,68.18181818181819,81.25,,
576,68.18181818181819,81.25,,
577,67.87878787878788,81.25,,
578,67.87878787878788,81.25,,
579,67.57575757575758,81.25,,
580,67.87878787878788,81.25,,
581,67.87878787878788,81.25,,
582,67.57575757575758,81.25,,
583,67.87878787878788,80.72916666666667,,
584,67.87878787878788,80.72916666666667,,
585,67.87878787878788,80.20833333333333,,
586,67.87878787878788,79.16666666666667,,
587,67.57575757575758,79.16666666666667,,
588,66.96969696969697,79.16666666666667,,
589,66.96969696969697,79.16666666666667,,
590,66.96969696969697,79.16666666666667,,
591,66.96969696969697,79.16666666666667,,
592,66.96969696969697,79.16666666666667,,
593,66.36363636363636,78.64583333333333,,
594,66.36363636363636,79.16666666666667,,
595,66.36363636363636,79.16666666666667,,
596,66.36363636363636,79.16666666666667,,
597,65.45454545454545,78.64583333333333,,
598,64.84848484848484,78.64583333333333,,
599,64.84848484848484,78.64583333333333,,
600,64.54545454545455,78.64583333333333,,
601,64.54545454545455,78.64583333333333,,
602,64.54545454545455,78.64583333333333,,
603,64.54545454545455,78.64583333333333,,
604,65.15151515151516,78.64583333333333,,
605,64.24242424242425,78.125,,
606,64.24242424242425,78.125,,
607,64.24242424242425,78.125,,
608,64.24242424242425,78.125,,
609,65.15151515151516,79.16666666666667,,
610,65.15151515151516,79.16666666666667,,
611,65.45454545454545,79.16666666666667,,
612,65.45454545454545,79.16666666666667,,
613,64.24242424242425,79.16666666666667,,
614,64.24242424242425,79.16666666666667,,
615,64.24242424242425,79.16666666666667,,
616,64.24242424242425,79.16666666666667,,
617,64.54545454545455,79.16666666666667,,
618,64.54545454545455,79.16666666666667,,
619,64.24242424242425,79.16666666666667,,
620,64.54545454545455,79.16666666666667,,
621,64.54545454545455,79.16666666666667,,
622,64.54545454545455,79.16666666666667,,
623,64.24242424242425,79.16666666666667,,
624,64.24242424242425,78.64583333333333,,
625,64.54545454545455,79.16666666666667,,
626,64.24242424242425,78.64583333333333,,
627,64.24242424242425,78.64583333333333,,
628,64.24242424242425,78.64583333333333,,
629,64.24242424242425,79.6875,,
630,64.24242424242425,79.16666666666667,,
631,64.24242424242425,78.64583333333333,,
632,64.24242424242425,79.16666666666667,,
633,64.24242424242425,79.16666666666667,,
634,64.24242424242425,79.16666666666667,,
635,64.24242424242425,78.64583333333333,,
636,64.24242424242425,79.16666666666667,,
637,64.24242424242425,79.16666666666667,,
638,63.93939393939394,79.16666666666667,,
639,64.24242424242425,79.16666666666667,,
640,63.63636363636363,79.16666666666667,,
641,63.63636363636363,79.16666666666667,,
642,63.93939393939394,79.16666666666667,,
643,63.63636363636363,79.16666666666667,,
644,63.63636363636363,79.16666666666667,,
645,63.93939393939394,79.16666666666667,,
646,63.93939393939394,79.16666666666667,,
647,64.24242424242425,79.16666666666667,,
648,64.24242424242425,79.16666666666667,,
649,63.93939393939394,79.16666666666667,,
650,63.93939393939394,79.16666666666667,,
651,63.63636363636363,79.16666666666667,,
652,63.63636363636363,79.16666666666667,,
653,63.63636363636363,79.16666666666667,,
654,63.63636363636363,79.16666666666667,,
655,63.93939393939394,79.16666666666667,,
656,63.63636363636363,79.16666666666667,,
657,63.93939393939394,79.16666666666667,,
658,63.63636363636363,79.16666666666667,,
659,63.333333333333336,79.16666666666667,,
660,64.54545454545455,79.16666666666667,,
661,63.93939393939394,79.16666666666667,,
662,63.63636363636363,79.16666666666667,,
663,63.03030303030303,79.16666666666667,,
664,63.03030303030303,79.16666666666667,,
665,63.03030303030303,79.16666666666667,,
666,63.03030303030303,79.16666666666667,,
667,63.03030303030303,79.16666666666667,,
668,63.03030303030303,79.16666666666667,,
669,63.03030303030303,79.16666666666667,,
670,63.03030303030303,79.16666666666667,,
671,63.03030303030303,79.16666666666667,,
672,63.03030303030303,79.16666666666667,,
673,63.03030303030303,79.16666666666667,,
674,63.03030303030303,79.16666666666667,,
675,62.72727272727273,79.16666666666667,,
676,62.72727272727273,79.16666666666667,,
677,62.72727272727273,79.16666666666667,,
678,63.03030303030303,79.16666666666667,,
679,62.72727272727273,79.16666666666667,,
680,62.72727272727273,79.16666666666667,,
681,62.72727272727273,79.16666666666667,,
682,62.72727272727273,79.16666666666667,,
683,62.72727272727273,79.16666666666667,,
684,62.72727272727273,79.16666666666667,,
685,63.03030303030303,79.16666666666667,,
686,63.03030303030303,79.16666666666667,,
687,63.03030303030303,79.16666666666667,,
688,62.72727272727273,79.16666666666667,,
689,62.72727272727273,79.16666666666667,,
690,62.72727272727273,79.16666666666667,,
691,62.72727272727273,79.16666666666667,,
692,62.72727272727273,79.16666666666667,,
693,62.72727272727273,79.16666666666667,,
694,62.72727272727273,79.16666666666667,,
695,63.333333333333336,79.16666666666667,,
696,63.333333333333336,79.16666666666667,,
697,63.333333333333336,79.16666666666667,,
698,62.72727272727273,79.16666666666667,,
699,62.72727272727273,79.16666666666667,,
700,63.03030303030303,79.16666666666667,,
701,63.03030303030303,79.16666666666667,,
702,63.333333333333336,79.16666666666667,,
703,63.63636363636363,79.16666666666667,,
704,63.03030303030303,79.16666666666667,,
705,63.03030303030303,79.16666666666667,,
706,63.03030303030303,79.16666666666667,,
707,62.72727272727273,79.16666666666667,,
708,62.72727272727273,79.16666666666667,,
709,63.03030303030303,78.64583333333333,,
710,63.03030303030303,78.64583333333333,,
711,63.03030303030303,78.64583333333333,,
712,63.03030303030303,78.64583333333333,,
713,63.03030303030303,79.16666666666667,,
714,63.03030303030303,78.64583333333333,,
715,63.03030303030303,78.64583333333333,,
716,63.333333333333336,78.64583333333333,,
717,63.333333333333336,78.64583333333333,,
718,63.333333333333336,78.64583333333333,,
719,63.333333333333336,78.64583333333333,,
720,63.333333333333336,78.125,,
721,63.333333333333336,78.125,,
722,63.333333333333336,78.125,,
723,63.333333333333336,78.125,,
724,63.333333333333336,78.125,,
725,63.333333333333336,78.125,,
726,63.333333333333336,78.125,,
727,63.333333333333336,78.125,,
728,63.333333333333336,78.125,,
729,63.333333333333336,78.125,,
730,63.03030303030303,78.125,,
731,63.03030303030303,78.125,,
732,63.03030303030303,78.125,,
733,63.333333333333336,78.125,,
734,63.333333333333336,78.125,,
735,63.03030303030303,78.125,,
736,63.333333333333336,78.125,,
737,63.333333333333336,78.125,,
738,63.03030303030303,77.60416666666667,,
739,63.03030303030303,77.60416666666667,,
740,62.72727272727273,77.60416666666667,,
741,62.42424242424242,77.60416666666667,,
742,62.72727272727273,77.60416666666667,,
743,62.72727272727273,77.60416666666667,,
744,62.72727272727273,77.60416666666667,,
745,62.72727272727273,77.60416666666667,,
746,62.121212121212125,77.60416666666667,,
747,62.42424242424242,77.60416666666667,,
748,62.42424242424242,77.60416666666667,,
749,62.42424242424242,77.60416666666667,,
750,62.42424242424242,77.60416666666667,,
751,61.51515151515152,77.60416666666667,,
752,62.42424242424242,77.60416666666667,,
753,61.21212121212121,77.60416666666667,,
754,62.121212121212125,77.60416666666667,,
755,61.21212121212121,77.60416666666667,,
756,60.90909090909091,77.60416666666667,,
757,61.21212121212121,77.60416666666667,,
758,61.21212121212121,77.60416666666667,,
759,60.90909090909091,77.08333333333333,,
760,61.21212121212121,77.60416666666667,,
761,61.21212121212121,77.08333333333333,,
762,60.90909090909091,77.08333333333333,,
763,60.90909090909091,77.08333333333333,,
764,61.21212121212121,77.08333333333333,,
765,61.81818181818182,77.08333333333333,,
766,61.21212121212121,77.08333333333333,,
767,61.21212121212121,77.60416666666667,,
768,60.90909090909091,77.60416666666667,,
769,60.90909090909091,77.60416666666667,,
770,60.90909090909091,77.08333333333333,,
771,61.21212121212121,77.08333333333333,,
772,61.21212121212121,77.08333333333333,,
773,60.60606060606061,77.08333333333333,,
774,61.81818181818182,77.08333333333333,,
775,61.81818181818182,77.08333333333333,,
776,62.121212121212125,77.08333333333333,,
777,61.81818181818182,77.08333333333333,,
778,62.121212121212125,77.08333333333333,,
779,63.03030303030303,77.60416666666667,,
780,62.72727272727273,77.60416666666667,,
781,62.72727272727273,77.60416666666667,,
782,62.42424242424242,77.60416666666667,,
783,62.42424242424242,77.60416666666667,,
784,62.42424242424242,77.60416666666667,,
785,62.72727272727273,77.60416666666667,,
786,62.72727272727273,77.60416666666667,,
787,62.72727272727273,77.60416666666667,,
788,62.72727272727273,77.60416666666667,,
789,62.72727272727273,77.60416666666667,,
790,62.72727272727273,77.60416666666667,,
791,62.72727272727273,77.60416666666667,,
792,63.03030303030303,77.60416666666667,,
793,62.72727272727273,77.60416666666667,,
794,62.72727272727273,77.60416666666667,,
795,62.72727272727273,77.60416666666667,,
796,63.03030303030303,77.60416666666667,,
797,63.333333333333336,78.125,,
798,63.333333333333336,77.60416666666667,,
799,63.333333333333336,77.60416666666667,,
800,63.333333333333336,78.125,,
801,63.333333333333336,78.125,,
802,63.333333333333336,77.60416666666667,,
803,63.93939393939394,77.60416666666667,,
804,63.333333333333336,77.60416666666667,,
805,64.24242424242425,78.125,,
806,64.24242424242425,78.125,,
807,64.54545454545455,78.64583333333333,,
808,64.84848484848484,78.64583333333333,,
809,64.84848484848484,78.64583333333333,,
810,64.54545454545455,78.125,,
811,64.84848484848484,78.64583333333333,,
812,64.54545454545455,77.60416666666667,,
813,64.24242424242425,78.125,,
814,64.24242424242425,77.60416666666667,,
815,64.24242424242425,77.60416666666667,,
816,64.84848484848484,78.125,,
817,64.24242424242425,77.60416666666667,,
818,64.24242424242425,77.60416666666667,,
819,64.24242424242425,77.60416666666667,,
820,63.93939393939394,77.60416666666667,,
821,63.93939393939394,77.60416666666667,,
822,63.93939393939394,77.60416666666667,,
823,63.93939393939394,77.60416666666667,,
824,63.93939393939394,78.125,,
825,63.93939393939394,78.125,,
826,63.93939393939394,77.60416666666667,,
827,63.93939393939394,78.125,,
828,63.93939393939394,78.125,,
829,63.93939393939394,78.64583333333333,,
830,64.24242424242425,78.64583333333333,,
831,63.93939393939394,78.64583333333333,,
832,63.63636363636363,78.64583333333333,,
833,63.63636363636363,78.64583333333333,,
834,63.63636363636363,78.125,,
835,63.93939393939394,78.64583333333333,,
836,63.93939393939394,78.64583333333333,,
837,63.93939393939394,78.125,,
838,63.93939393939394,78.64583333333333,,
839,63.93939393939394,78.64583333333333,,
840,63.93939393939394,78.64583333333333,,
841,63.93939393939394,78.64583333333333,,
842,63.93939393939394,78.64583333333333,,
843,64.24242424242425,78.64583333333333,,
844,63.93939393939394,78.64583333333333,,
845,63.93939393939394,78.125,,
846,63.93939393939394,78.125,,
847,63.63636363636363,78.125,,
848,63.93939393939394,78.125,,
849,64.24242424242425,79.16666666666667,,
850,63.93939393939394,78.64583333333333,,
851,63.93939393939394,78.125,,
852,63.93939393939394,79.16666666666667,,
853,63.93939393939394,79.16666666666667,,
854,63.93939393939394,79.16666666666667,,
855,63.93939393939394,79.16666666666667,,
856,63.63636363636363,78.64583333333333,,
857,63.63636363636363,78.125,,
858,63.63636363636363,78.125,,
859,63.03030303030303,78.125,,
860,62.42424242424242,78.125,,
861,62.42424242424242,78.125,,
862,62.72727272727273,78.125,,
863,63.03030303030303,78.64583333333333,,
864,63.03030303030303,78.125,,
865,63.03030303030303,78.125,,
866,62.72727272727273,78.125,,
867,63.03030303030303,78.125,,
868,63.333333333333336,78.125,,
869,63.03030303030303,78.125,,
870,63.03030303030303,78.64583333333333,,
871,62.42424242424242,78.125,,
872,62.72727272727273,78.64583333333333,,
873,63.03030303030303,78.64583333333333,,
874,63.333333333333336,78.64583333333333,,
875,63.333333333333336,78.125,,
876,63.63636363636363,78.64583333333333,,
877,64.24242424242425,78.64583333333333,,
878,63.333333333333336,78.125,,
879,63.333333333333336,78.125,,
880,63.03030303030303,78.125,,
881,62.42424242424242,78.125,,
882,62.72727272727273,78.125,,
883,62.72727272727273,78.125,,
884,62.72727272727273,78.125,,
885,62.72727272727273,78.125,,
886,62.72727272727273,78.125,,
887,63.03030303030303,78.125,,
888,63.03030303030303,78.125,,
889,63.03030303030303,78.125,,
